link,title,date time,desc,content
https://www.moneycontrol.com/news/trends/it/coforge-why-are-we-revisiting-our-top-mid-cap-it-pick-despite-its-out-performance-11872621.html,Coforge: Why are we revisiting our top mid-cap IT pick despite its out-performance?,"December 08, 2023 09:36 AM IST","Meaningful opportunities in areas of digital transformation, product innovation, legacy modernisation, and cloud migration","                        Highlights 

	Coforge continues to exhibit growth leadership
	Strong order inflows and backlog
	Headcount addition lends confidence
	Margin expected to improve
	A stock to add on any correction

Coforge (CMP: Rs 5700 Market Cap: Rs 35,129 crore, Rating: Overweight), our top pick from the IT services space, has been a clear out-performer, gaining 40 percent in the past year against a 12 percent rally in the Nifty and 10 percent in the IT Index. With industry-leading growth, strong order wins and backlog, momentum in headcount addition,...
                    "
https://www.moneycontrol.com/news/business/adani-green-lays-out-initial-plan-for-repaying-750-million-bond-11872461.html,Adani Green lays out initial plan for repaying $750 million bond,"December 08, 2023 08:44 AM IST","Adani Green Energy Ltd., part of billionaire Gautam Adani’s empire, will redeem the notes in full by the due date, it said in a filing to the Singapore stock exchange. It said the bond’s underwriters will provide a funding letter for $675 million. The filing also lists $75.47 million in restricted reserves.","Adani Group’s solar-energy unit has unveiled an initial plan to repay its $750 million bond due in September, marking the Indian conglomerate’s latest effort to restore investor confidence after a market rout earlier this year.Adani Green Energy Ltd., part of billionaire Gautam Adani’s empire, will redeem the notes in full by the due date, it said in a filing to the Singapore stock exchange. It said the bond’s underwriters will provide a funding letter for $675 million. The filing also lists $75.47 million in restricted reserves.Adani Green “shall deposit all the equity transaction proceeds and upstreaming of underlying distributable surplus” to build up the repayment amount, it said. The filing didn’t specify what the funding letter will contain or where the equity transaction proceeds will come from.The finances of Adani Group’s various subsidiaries have attracted investor attention after US short seller Hindenburg Research accused the conglomerate of corporate fraud earlier this year, allegations that the group has repeatedly denied. The group’s stocks and bonds have staged a partial recovery since the initial meltdown triggered by Hindenburg’s report in January.The terms of the Singapore-listed bond due on Sept. 8, 2024 require Adani Green to come up with a refinancing plan nine months before maturity.Adani Group’s executives have sought to rebuild investor trust in recent months: they prepaid debt, held in-person meetings with investors from Hong Kong to London, and spent hundreds of millions of dollars repurchasing the debt of units including Adani Electricity Mumbai Ltd. and Adani Ports and Special Economic Zone Ltd.Just this week, Adani Green raised a $1.4 billion loan for a renewable energy project, triggering a stock rally in the conglomerate’s units that boosted their collective market value by $23 billion."
https://www.moneycontrol.com/news/business/tata-plans-new-iphone-factory-to-hasten-apples-india-expansion-11872001.html,Tata plans new iPhone factory to hasten Apple’s India expansion,"December 08, 2023 07:32 AM IST","Tata wants to construct the factory in Hosur in the southern Tamil Nadu state, according to people with knowledge of the matter.","Conglomerate Tata Group plans to build one of India’s biggest iPhone assembly plants, tapping Apple Inc.’s ambitions to increase manufacturing in the South Asian country.Tata wants to construct the factory in Hosur in the southern Tamil Nadu state, according to people with knowledge of the matter. The facility will likely have about 20 assembly lines and employ 50,000 workers within two years, according to the people, who declined to be named discussing unannounced plans. The goal is for the site to be operational in 12 to 18 months.The plant would bolster Apple’s efforts to localize its supply chain and strengthen its partnership with Tata, which already has an iPhone factory it acquired from Wistron Corp. in the neighboring Karnataka state. Apple is diversifying its operations away from China by working with assembly and component manufacturing partners in India, Thailand, Malaysia and elsewhere.An Apple spokesman declined to comment, while a Tata representative didn’t respond to a request for comment.The Indian conglomerate has taken other steps to increase its business with Apple and expand beyond its traditional businesses that range from salt to software. It has accelerated hiring at its existing facility in Hosur, where it produces iPhone enclosures, or metal casings. Tata has also said it’ll launch 100 retail stores focused on Apple products. For its part, Apple has opened two stores in the nation and is planning three more.Prime Minister Narendra Modi’s production-linked subsidies have spurred Apple’s key suppliers such as Taiwan’s Foxconn Technology Group and Pegatron Corp. to ramp up in India. That helped Apple assemble more than $7 billion of iPhones in India in the previous fiscal year, increasing the country’s share of the device’s production to about 7%. The rest are assembled in China, which until a few years ago made all of them.The new plant is set to be mid-sized among iPhone factories globally. It would likely be bigger than the one Tata acquired from Wistron, which employs more than 10,000 people, and smaller than Foxconn’s biggest China facilities that employ hundreds of thousands.Apple and Tata could likely urge the government to award subsidies for the new factory as it’s expected to begin production just as previous state-backed financial incentives are set to expire."
https://www.moneycontrol.com/news/business/adani-ports-looks-to-buy-sp-groups-gopalpur-port-in-odisha-11869481.html,Adani Ports looks to buy SP Group's Gopalpur port in Odisha,"December 07, 2023 02:53 PM IST","The deal could potentially be Adani Ports' sixth acquisition of a port along India's eastern coast, where it already has about 247 million tonnes of capacity, the newspaper daily added.","India's largest private port operator Adani Ports and Special Economic Zone is in early talks to acquire real-estate conglomerate Shapoorji Pallonji Group's (SP Group) Gopalpur port in Odisha for about 11-12 billion rupees ($132-$144 mln), The Economic Times reported on Thursday.The deal could potentially be Adani Ports' sixth acquisition of a port along India's eastern coast, where it already has about 247 million tonnes of capacity, the newspaper daily added.The Gopalpur port's enterprise value is 50 billion rupees, and due diligence for its buyout is in process, the ET report said citing people aware of the talks.The buyout is part of the Gautam Adani-led group's strategy to own ports across the western and eastern water margins.The Adani Group and SP Group did not immediately respond to Reuters' request for comment.In August, Deloitte resigned as auditor of Adani Ports, the first such move since U.S. short-seller Hindenburg Research flagged high debt levels and alleged irregularities at the group.The conglomerate's seven listed firms lost about $150 billion of their combined market capitalisation after the Hindenburg report and have recovered only a part of those losses after paying down some debt.The Adani Group has denied allegations from Hindenburg."
https://www.moneycontrol.com/news/business/tata-motors-partners-hdfc-bank-for-commercial-vehicle-financing-11869141.html,Tata Motors partners HDFC Bank for commercial vehicle financing,"December 08, 2023 01:49 PM IST","The two companies have signed a Memorandum of Understanding (MoU) to this effect, Tata Motors said in a statement.","Tata Motors on Thursday said it has partnered with HDFC Bank to provide digital financing solutions for its commercial vehicle customers. The two companies have signed a Memorandum of Understanding (MoU) to this effect, Tata Motors said in a statement.Under this partnership, Tata Motors customers can now seamlessly access HDFC Bank's vehicle financing solutions through Tata Motors' online sales platform and the Tata e-Guru mobile application, it added.""The integration of financial services into the digital ecosystem will ensure a streamlined process, allowing customers to select their preferred financier that suits the requirements,"" the company said.Tata Motors Vice President & Business Head Trucks, Rajesh Kaul said, ""This partnership aligns with our commitment to enhancing customer experience through innovative digital solutions. By integrating HDFC Bank's expertise and reach, we aim to empower our customers with a range of financial choices that suit their unique needs.""This alliance will cover all commercial vehicles offered by Tata Motors, including buses, trucks and small commercial vehicles and pickups.""Our solutions are meticulously customised to meet the diverse requirements of customers, ensuring a tailored and seamless vehicle buying experience. ""We appreciate that the ease of accessibility for vehicle financing is immensely beneficial for customers and we're committed to enhancing the vehicle financing experience,"" HDFC Bank Executive Vice President, Commercial Vehicle Group, Balaji Varma said."
https://www.moneycontrol.com/news/business/hyundai-to-increase-vehicle-prices-from-january-1-11868341.html,Hyundai to increase vehicle prices from January 1,"December 07, 2023 12:20 PM IST","The company, which sells a range of vehicles starting from Grand i10 Nios to electric SUV IONIQ5, priced between Rs 5.84 lakh to Rs 45.95 lakh, however, did not specify the quantum of the proposed price increase to be effective from January 1, 2024.","Automaker Hyundai Motor India Ltd on Thursday said it will hike the prices of its vehicles from next month citing rising input cost, adverse exchange rate and increase in commodity prices.The company, which sells a range of vehicles starting from Grand i10 Nios to electric SUV IONIQ5, priced between Rs 5.84 lakh to Rs 45.95 lakh, however, did not specify the quantum of the proposed price increase to be effective from January 1, 2024.The price increase is owing to rising input cost, adverse exchange rate and increase in commodity prices, amongst other reasons, Hyundai Motor India Ltd (HMIL), said in a statement.HMIL COO Tarun Garg, COO said the company always tries to absorb the cost escalations to the extent possible and ensure customers are not burdened.""However, it has now become imperative to pass on some portion of the rising input cost to the market through a minor price increase,"" he added.HMIL said it will continue to make consistent internal efforts to minimize future price impact to customers.The company joins the likes of Maruti Suzuki, Tata Motors, Mahindra & Mahindra, Honda and Audi among others which have also announced plans to increase vehicle prices in January. PTI RKL DRR"
https://www.moneycontrol.com/news/opinion/constitutional-or-not-wealth-taxes-are-bad-economics-11867501.html,"Constitutional or not, wealth taxes are bad economics","December 07, 2023 10:15 AM IST","Subjecting companies to an annual tax on their value would create an incentive to keep companies private, because the firm's value will be easier to manipulate. A tax on unrealised gains would probably lead to wealthy people keeping most of their wealth in privately owned assets. This reduces transparency and deprives others the chance to invest in growing companies","The US Supreme Court heard arguments on Tuesday over a dispute over a $14,279 tax bill — and the slightly more consequential question of what counts as income under the federal tax code, a definition the Biden administration would like to expand.The tax bill at the center of the case belongs to Charles and Kathleen Moore, from an investment they made in India almost two decades ago. Although they have never realised any gains, their investment has done well, and changes to tax law passed in 2017 required them to pay taxes on its increased value. The Moores argue that they have not received any income from their investment and therefore should not be subject to any tax.Whether the Moores’ return is income or an unrealised gain is a difficult legal question. But to an economist the argument is simple: Wealth taxes, which are part of President Joe Biden’s 2024 budget proposal, are terrible policy. Taxes are a fact of life, everyone must pay them, the wealthy more than the less wealthy. But not all taxes are equal, and it’s important how a tax works. Some taxes are harder to implement than others, and some create greater economic distortions. Based on both of these criteria, taxing wealth — including unrealised gains — is the worst way to tax.Taxing the wealth of centimillionaires, as Biden proposes, may sound harmless; these are after all very rich people (though not billionaires). But implementing this tax would be very difficult. Very rich people often get that way by starting businesses, and they have a lot of their wealth tied up in their companies. Often these companies are privately owned, and therefore very difficult to value objectively.Even for publicly traded assets, the implementation of the tax would not be straightforward. On what day is the tax liability assessed? What if the value of the asset goes down between then and the day the tax is due? Will the government owe the centimillionaires money in the year their assets lose value? The US currently taxes capital gains, where these questions don’t come up or have a clear answer.Wealth taxes are also bad for the economy overall. Even owners of successful firms might not have enough cash to pay the tax on the value of their companies in any given year, especially if the tax is as much as 20 percent on unrealised gains, and may need to dilute their ownership. That means owners would have less control of their businesses.Subjecting companies to an annual tax on their value would create an incentive to keep companies private, because the value of the firm will be easier to manipulate. In fact, a tax on unrealised gains would probably lead to wealthy people keeping most of their wealth in privately owned assets. This not only reduces transparency it deprives everyday Americans from the chance to invest in growing companies. Yes, the government could create exceptions — no tax on certain kinds of assets, for example, or in certain sectors — but that would just result in more distortions and less transparency.True, there is already an estate tax. But it is assessed only once in a lifetime — and it is subject to all sorts of tricks to keep the liability down. There is a reason wealth is not taxed. Other countries tried and found wealth taxes to be more trouble than they’re worth. It is too easy to cheat, and people end up moving their money around — out of the country or in hard-to-value assets such art, instead of in the local economy.To repeat: Yes, the US needs more tax revenue, and yes, very rich Americans could pay more. But there are better ways to raise the money than through a wealth tax. The government could tax the increase in the value of an estate when it is passed on. There could be more progressive consumption taxes on luxury goods.Taxing wealth is a bad idea, even for the wealthiest people. No matter what the court decides, politicians should perish the thought of taxing unrealised gains and focus on more sensible ways to raise revenue.Allison Schrager  is a Bloomberg Opinion columnist. Views do not represent the stand of this publication.Credit: Bloomberg   "
https://www.moneycontrol.com/news/business/adani-ports-to-buy-shapoorji-pallonjis-gopalpur-ports-in-odisha-11867181.html,Adani Ports to buy Shapoorji Pallonji's Gopalpur ports in Odisha,"December 07, 2023 09:54 AM IST","India's largest private port operator Adani Ports and Special Economic Zone is in early talks to acquire real-estate conglomerate Shapoorji Pallonji Group's Gopalpur ports in Odisha for about 11-12 billion rupees ($132-$144 mln), newspaper daily The Economic Times reported on Thursday.","India's largest private port operator Adani Ports and Special Economic Zone is in early talks to acquire real-estate conglomerate Shapoorji Pallonji Group's Gopalpur ports in Odisha for about 11-12 billion rupees ($132-$144 mln), newspaper daily The Economic Times reported on Thursday."
https://www.moneycontrol.com/news/business/moneycontrol-research/margins-of-krsnaa-diagnostics-catch-a-flu-11866861.html,Margins of Krsnaa Diagnostics catch a flu,"December 07, 2023 02:25 PM IST","The general health of the company is intact with a solid, differentiated business model and promising growth potential","                        Highlights

	Margins contracted 440 bps YoY to 20.4 percent in Q2
	Costs associated with new centres to keep Q3 margins in check
	Assam and Odisha projects will drive revenue growth in H2
	Strong revenue visibility for FY25 and beyond on the back of recent project wins
	Trades at ~10.4 times FY25e EV/EBITDA

Krsnaa Diagnostics (Krsnaa; CMP: Rs 668; Market cap: Rs 2,159 crore; Rating: Overweight) posted a mixed set of numbers for Q2 FY24. The company reported a strong top-line growth, but weakness on the...
                    "
https://www.moneycontrol.com/news/business/adani-groups-79-billion-rally-makes-a-winner-of-gqgs-rajiv-jain-11866961.html,Adani group’s $79 billion rally makes a winner of GQG’s Rajiv Jain,"December 07, 2023 09:02 AM IST","The sharp rebound in listed stocks of Indian billionaire Gautam Adani has proved to be a windfall for the emerging-market investor, just nine months after his firm GQG Partners Inc. bought into the Indian conglomerate.","Few investors anywhere in the world this year have likely timed their trade as well as Rajiv Jain.The sharp rebound in listed stocks of Indian billionaire Gautam Adani has proved to be a windfall for the emerging-market investor, just nine months after his firm GQG Partners Inc. bought into the Indian conglomerate.The combined market value of the 10 companies controlled by the Ahmedabad-headquartered Adani Group has increased by more than $79 billion since the purchase by GQG on March 2. Jain acquired Adani shares weeks after a shortseller report had battered the ports-to-power conglomerate and wiped out more $150 billion in market value.Flagship Adani Enterprises Ltd. and two other group firms have more than doubled from the price GQG paid for them. The value of its investments in the Adani Group, initially about $1.9 billion with some more purchased along the way, has risen to more than $7 billion as of last week, according to the firm.“We remain excited about the fundamentals of each of these businesses,” Sudarshan Murthy, a portfolio manager at GQG, said in an interview this week, adding that the investment firm had been net buyers of Adani stocks this quarter.Murthy, who co-manages some of the GQG funds along with Jain, declined to comment on the profits made from investments in the Adani conglomerate.Jain’s investment — which came near the trough of the Adani stock meltdown — has been boosted by a rally in this week after the conglomerate’s green energy unit secured a $1.4 billion loan and a Bloomberg News report said US government found shortseller Hindenburg Research’s allegations irrelevant while advancing a $553 loan for Adani Ports and Special Economic Zone Ltd.’s Sri Lanka project.That news is “a big deal,” Murthy said, commenting on the US government’s stance.Adani Group’s stocks also saw a relief rally in its shares late last month after India’s top court said it won’t take scathing media reports on the conglomerate as the “gospel truth” even as it reserved verdict on its probe into Hindenburg’s allegations.In recent months, the conglomerate has successfully refinanced a $3.5 billion loan as well as acquired a local cement maker, demonstrating its ability to bounce back after the Hindenburg broadside in January that accused the conglomerate of accounting fraud and stock price manipulation.The Adani Group, whose market value is still about $60 billion short of the pre-Hindenburg level, has strongly denied these allegations.Jain, who cut against the grain when he bought Adani shares in March, told Bloomberg in an April interview that these investments “could be multibaggers” over five years.GQG holds an equity stake in Adani Enterprises, Adani Ports, Adani Green Energy Ltd., Adani Power Ltd., Adani Energy Solutions Ltd. and Ambuja Cements Ltd."
https://www.moneycontrol.com/news/business/air-india-rejigs-250-aircraft-airbus-order-11863301.html,Air India rejigs 250-aircraft Airbus order,"December 06, 2023 03:01 PM IST","As part of the 250 aircraft order with Airbus, the airline was to acquire 210 narrowbody A320 family planes, comprising 140 A320neo and 70 A321neo and remaining 40 widebody A350s, consisting of six A350-900 and 34 A350-1000s.","Tata Group-owned Air India, which placed a 250-aircraft order with Airbus earlier this year, has rejigged the order, which will now have more number of A321neo aircraft, according to sources.As part of the 250 aircraft order with Airbus, the airline was to acquire 210 narrowbody A320 family planes, comprising 140 A320neo and 70 A321neo and remaining 40 widebody A350s, consisting of six A350-900 and 34 A350-1000s.Air India has tweaked the order with Airbus and will now acquire 140 A321neo and 70 A320neo, while the order for 40 A350s has also been rejigged, the source said.As against the earlier order of six A350-900 and 34 A350-1000s, Air India has changed it to 20 A350-900s and 20 A350-1000s, the source added.In response to a PTI query, Air India spokesperson said, ""We regularly review our orderbook based on business requirements and opportunities, and exercise contractual flexibilities as appropriate"".When reached out for comments, Airbus said, ""It is up to our customers to disclose their strategy."" Tata Group took control of loss-making Air India in January 2022.Earlier this year, Air India placed orders for 470 aircraft from Airbus and Boeing at USD 70 billion (based on published list prices).Its Boeing aircraft order for 220 aircraft comprises 190 Boeing 737MAX narrowbody planes, 20 Boeing 787 Dreamliners and 10 Boeing 777X."
