Name,Sector,Link,Website,About us
Shahi Shipping Ltd.,Shipping,https://www.moneycontrol.com/india/stockpricequote/shipping/shahishipping/SKS06,http://www.shahilogistics.com,"SKS Logistics Ltd is mainly engaged in barge operations and port-related activities.The company is operating on the west & east coasts of India and is actively involved in port operations such as bunker distribution, transportation of petroleum products & other general cargo and also mooring & unmooring operations.The services offered by the company includes Transhipment and lighterage operations,Fresh Water Supply,Bunkers Supply,Ship Building,Port Services,Consultancy and Container Services."
Shipping Corporation of India Ltd.,Shipping,https://www.moneycontrol.com/india/stockpricequote/shipping/shippingcorporationindia/SCI,http://www.shipindia.com,"Shipping Corpn. Of India Ltd is the only Indian shipping company operating break-bulk service, international container service, liquid / dry bulk service, offshore service, passenger service, in addition to manning / managing a large number of vessels on behalf of various government departments and organisations..The company also engagged in the business of Bulk Segment, Liner Segment, Technical and Offshore."
63 Moons Technologies Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software/63moonstechnologies/FT02,http://www.63moons.com,"Financial Technologies (India) Ltd. is a global leader in offering technology IP (intellectual property) and domain expertise to create next-generation financial markets that are transparent, efficient and liquid, across asset classes including equities, commodities, currencies and bonds. The Company is a pioneer in introducing end-to-end Straight-Through-Processing solutions that support high density transactions..The company also in the business segment of STP Technologies/ Solutions."
7Seas Technologies Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software/7seastechnologies/ST22,http://www.7seasent.com,"7Seas Entertainment Ltd is a game development company with a strong focus on developing and publishing IP based games in all genres for all ages. The company is of creative designers and IT Professionals with a strong focus on delivering high, energy entertainment content at every touch point - be it online, mobile, PC or a console."
AAA Technologies Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/software/aaatechnologies/ATL,http://www.aaatechnologies.co.in,
ABM Knowledgeware Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/abmknowledgeware/ABM,http://www.abmindia.com,"ABM Knowledgeware, incorporated in the year 1993, is a Software Development company. The company is engaged in providing e-Governance solutions to Municipal Bodies (G2B & G2C); CRM solution for Electricity Distribution Companies (G2C) and Automation of Billing, Accounting and Collection for Water Distribution Authorities (G2B,G2C)."
Acceleratebs India Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/software/acceleratebsindia/AI86,http://www.acceleratebs.com,
Accelya Solutions India Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/accelyasolutionsindia/KAL,https://w3.accelya.com,"Accelya Kale Solutions Ltd. is a leading solutions provider to the global Airline, Logistics and Travel (ALT) industry.Services offered by the company can be broadly classified into two categories IT Services which includes Application Development and Maintenance, Verification and Validation,Business Solutions,e-Commerce and Portal,Migration and Product Outsourcing and BPO Services which includes Products and platform solutions and Revenue Recovery and Protection Service, a comprehensive audit service provider in the Airlines, Transportation & Logistics, Travel & Hospitality segment globally today"
Ace Software Exports Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/acesoftwareexports/ASE02,http://www.acesoftex.com,
Adjia Technologies Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/software/adjiatechnologies/AT24,http://www.adjiatechnologies.com,
Advent Computer Services Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/adventcomputerservices/ACS01,http://www.adventcomputer.in,"Advent Computer Services, incorporated in the year 1984, was set up to primarily export business application software designed to run on IBM S/38 computer system that had been introduced in market at that time by IBM. The company`s main object is to carry on the business of manufacture and dealer in computers, computer hardware, computer software and computer systems, both in India and abroad."
Ahasolar Technologies Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/software/ahasolartechnologies/AT28,http://www.ahasolar.in,
Airan Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/software/airan/A09,http://www.airanlimited.in,
Archana Software Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/archanasoftware/AS20,http://www.archanasoftware.com,"Archana Software Ltd was set up to provide comprehensive and cost-effective solutions for e-Commerce, ERP and supply chain management. The services provided by the company includes Consultancy Services, Turnkey Projects, Joint Product Development, System Integration, Custom Software Development, Website Design & Development, Dedicated Offshore Team ,Project Rescue etc."
Aurionpro Solutions Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/aurionprosolutions/PS12,http://www.aurionpro.com,"Aurionpro Solution is into providing software products and expert level consulting services to an extensive global customer base. Aurionpro has created and delivered comprehensive solutions to streamline corporate banking, treasury, fraud prevention and risk management, governance and compliance, and more."
Baron Infotech Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/baroninfotech/BI17,http://www.baroninfotech.com,"Baron Infotech is engaged in providing software products and solutions mainly for banking and manufacturing sectors.The company offers custom-specific, tailor-made solutions in the areas of client server application, development and web-enabled solutions like supply chain management and distribution management."
Brightcom Group  Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/brightcomgroup/LGS,http://www.brightcomgroup.com,"Ybrant Digital Ltd have expertise across several verticals, with focus on the following:Financial Services, Healthcare, Manufacturing Chemicals, Life Sciences and Retail.The services offered by the company includes Consulting -Implementations. Application Development.Upgrade & Migration.Managed -Application Management.Infrastructure Support .Testing & QA. Business Process Outsourcing.Strategic Transformational Sourcing -Turnkey Solutions Build Operate Transfer .Joint Venture.Dedicated Delivery Center. The product offered by the company includes BASE eGRM."
C. E. Info Systems (MapmyIndia) Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/software/ceinfosystemsmapmyindia/CIS02,http://www.mapmyindia.com,
California Software Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/californiasoftware/CS15,http://www.calsoftgroup.com,"California Software Company is a global Product Engineering and Enterprise Solutions company with a strong background in development and implementation.The company operates in two Business Division Inatech and Strategic Investments. Through its Inatech division it provides Consulting and system Intergration and Managed Services and the other Division`s focus is to identify, complete and manage synergic acquisitions and investments."
Canarys Automations Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/software/canarysautomations/CAL02,https://www.ecanarys.com,
Ceinsys Tech Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software/ceinsystech/AI28,http://www.ceinsys.com,"ADCC Infocad Pvt Ltd is a specialist in GIS & is an Engineering services solution provider company, servicing clients across a range of corporate and government segments helping improve their engineering efficiency, support global footprint and improve competitiveness..The company also in the business activities of WP, EES."
Cigniti Technologies Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/cignititechnologies/CI42,http://www.cigniti.com,"Chakkilam Infotech Ltd is an independent Software Testing Services Company.It offers mature testing processes and methodologies that help ISVs and Enterprise IT organizations to achieve predictable, improved product quality levels, while reducing the time and cost associated with testing."
CMS Info Systems Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/software/cmsinfosystems/CIS03,http://www.cms.com,
Compuage Infocom RE Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/software/compuageinfocomre/CIR01,,
Compucom Software Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/compucomsoftware/CS14,http://www.compucom.co.in,"Compucom Software Limited (CSL) is the leading software and education company.Compucom offers quality services in Software Development, Software Consultancy, Software Products, Web development & design, Internet/Intranet, E-Governance, Networking Solutions, round the clock maintenance (7 x 24), Technical support, BPO, Education and IT training. .The company also engagged in the business of Treasury, Software Services, Learning Solutions, Wind Power Generation."
Cura Technologies Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/curatechnologies/SS48,http://www.curatechnologies.co.in,"Cura Technologies is an embedded technology solutions provider for the energy sector and a market-leader in Governance, Risk and Compliance (GRC) enterprise applications. CTL offers services such as GRC foundation, enterprise risk management (ERM), compliance audit solutions, bridge work ERM advisory, quantitative risk modelling, financial controls management and risk maturity measurement..The company also in the business segment of Lease/Rentals, Software Development."
Dion Global Solutions Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/dionglobalsolutions/RT07,http://www.dionglobal.com,"Dion Global Solutions Ltd is engaged in providing Capital Market Solutions , Information Security consulting ,Backup management services , Enterprise IT Solution, Trading Solutions ,Vendor Management Services and Banking & Financial Service solutions.The company`s product range includes Trading Solution,Broking/Settlement Solution,Broking/Trading Solution, and services offered include Business Solution,Infrastructure Solution,Business Intellect and Knowledge Solution..The company also engagged in the business of Software Product, Investment in Subsidiaries."
DRC Systems India Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/software/drcsystemsindia/DSI02,https://www.drcsystems.com,
Eco Recycling Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-hardware/ecorecycling/IS10,http://www.ecoreco.com,"Eco Recycling Ltd is engaged in the business of Electronic Equipment Recycling and their facilities are located in Panvel, Navi Mumbai, India.The services offered by the company include Recycling-Equipment Resale:Reselling the used computer equipment to release residual value.Redeployment:Upgrading and redeploying equipment back in to the organization. They can take the required number of units and undertake refurbishment, hardware upgrade, configuration, individual customization, and then redeploy the equipment.Computer Recycling: Computer recycling service enhances organisations environmental credentials by taking obsolete and non-working items, recovering materials and recycling them with no residual to landfill.Employee Purchase: Offer value back to its own employees by allowing them to purchase equipment that are no use any longer . the company works with clients to effectively manage the complex benefit-in-kind benefits, data protection and product safety and warranty issues.Logistic Management: A network of logistics partners facilitates the collection and transportation of equipment to the company premises ready for processing.Moving offices or transferring equipment: They offer an effective, secure and reliable solution including desktop disconnection, storage and reinstallation at the new location.E-waste management activity:De-manufacturing and disassembly,Recovering valuable components,Hazardous and base met"
FIRST FINTEC Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/firstfintec/FT03,http://www.firstobjectindia.com,"Firstobject Technologies Ltd is an imminent IT / ITEs and an e-education company. FTL chiefly has three divisions. First one being development of ERP products, Softwares, IT projects. Second being Equity research and analysis. The third and also the latest, ie e-learning based curriculum for all study groups and all languages. FTL is now a player in the K-12, Legal, Management and Engineering segments. It is slowly bringing more schools into its fold for implementation of its e-learning modules."
Funny Software Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/funnysoftware/FS,http://www.funnysoftwarelimited.com,"Funny Software engages in the business of IT services, consulting and business solutions. The company also engages as a distributor and re-seller of software and hardware."
GI Engineering Solutions RE Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/software/giengineeringsolutionsre/GES01,,
Globalspace Technologies Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software/globalspacetechnologies/GT06,http://www.globalspace.in,
GSS Infotech Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/gssinfotech/GAI05,http://www.gssinfotech.com,"GSS Infotech Ltd is a pioneer in applying innovative, technology-based solutions to common business problems. It specializes in Remote Infrastructure Management Services, Virtualization solutions and Application Management Services."
Hit Kit Global Solutions Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/hitkitglobalsolutions/HKG,http://www.hitkitglobal.com,"Hit Kit Global Solutions Ltd is engaged in the development of computer software. The company provides software solutions and services in the areas of product development and implementation, re-engineering applications, e-commerce and consultancy across the globe..The company also engagged in the business of Retail Business, Software Solutions."
Hypersoft Technologies Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software/hypersofttechnologies/HT04,http://www.hypersoftindia.com,"Hypersoft Technologies Ltd is a publicly traded Software Products and Professional IT Services company. It builds speedy and cost-effective turnkey Web and Windows applications, database applications, web application services and web-commerce sites for the unique needs of individual clients worldwide."
Indo Pacific Projects Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/indopacificprojects/IPS,http://www.nkumargroup.in,"Indo-Pacific Software & Entertainment Ltd is engaged in the business of the software development. Entertainment and other related activities. The Company develops software for the domestic and export markets. It focuses on the development and construction of malls, including commercial complexes and theaters."
InfoBeans Technologies Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/infobeanstechnologies/IT05,https://www.infobeans.com,"InfoBeans Technologies Ltd., incorporated in the year 2011, operating in Information Technology sector. It is engaged in offering custom software services. This includes Big data, mobile apps, .net apps, and java apps."
Infronics Systems Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/software/infronicssystems/IS14,http://www.infronics.com,"Infronics Systems Ltd a technology-enabled IT solutions company, forseeing future needs & exigencies, delivering excellent products of high quality and reliability with unflinching commitment and having emphatic global market presence."
Intense Technologies Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/intensetechnologies/FI17,http://www.in10stech.com,"Intense Technologies Ltd Incorporated in July 1990 as Fortune Office Systems Pvt. Ltd, Fortune Informatics Ltd (FIL) changed its name to Fortune Informatics Pvt. Ltd. in Feb., 1999 and subsequently converted into a public limited company. Originally engaged in trading of computer hardware and office automation equipment,"
IRIS Business Services Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/software/irisbusinessservices/IBS01,http://www.irisbusiness.com,"IRIS Business Services Limited provides financial information, research, and training solutions to institutional, manufacturing, retail, and other industries in India and internationally. It offers corpfiling, an internal data extraction, aggregation, and loading engine tool; IRISiFile, an XBRL (extensible business reporting language) enabled workflow and e-filing solution that provides a framework for the collection, validation, submission, review, and dissemination of information filed by regulated entities; and IRISFin-X, a solution for converting unstructured/structured data into XBRL instance documents. The company also provides consulting and business data services; workshops, seminars, and conferences; and in-house training on equities, life insurance, debt, mutual funds, commodities, and derivatives."
Jointeca Education Solutions Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software-training/jointecaeducationsolutions/JES01,http://www.jointeca.com,Jointeca Education Solutions Ltd provides a range of IT solutions for achieving superior business results in areas of Enterprise Application Solutions and Integrated IT Solutions since 2001. They have delivered successful Enterprises Application Solutions to high profile organizations in India and overseas. It even includes CRM solutions and e-Commerce portals.
Kashyap Tele-Medicines Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/software/kashyaptele-medicines/JO02,http://www.kashyaptele-medicines.com,"Kashyap Tele-Medicines Limited provides Internet and other services in India. The company offers Internet services, including dial-up Internet access, dedicated lease line, ISDN Internet access, Intranet, and Extranet services; and Web hosting and Web designing services. It also develops custom-made software solutions and services in customer relation management and supply chain management; provides e-commerce and Web based migration services; offers data administration and reengineering services, including data conversion and import/export; and delivers networking solutions consisting of server and router configurations, LAN/WAN connectivity implementation, and RAS and RAID configuring. In addition, the company offers software solutions, including ISP billing system, network management, course management system, attendance management system, and online education solutions in the mainframe client server and Internet environments. Kashyap Tele-Medicines Ltd., formerly known as Jindal Online.com Ltd., was founded in 1995 and is based in Mumbai, India."
KSolves India Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/software/ksolvesindia/KI09,http://www.ksolves.com,
Lee and Nee Softwares (Exports) Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/leeneesoftwaresexports/LNS,http://www.lnsel.com,"Lee & Nee Softwares (Exports) Ltd provides affordable Software Development, ERP Solutions, Web designing & Development, mobile app development, SEO Service Web Hosting, BPO, etc. Their core services include Software Development, ERP Solutions, Web designing & Web applications, Call centre solution and Medical transcription. They are located in Kolkata, West Bengal."
Magellanic Cloud Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/software/magellaniccloud/SIP06,http://www.magellanic-cloud.com,"Registered office of South India Projects Ltd is situated in West Bengal. Its main aim is ti become vested with and continue the partnership business now being carried on under the name and style of South India traders Corporation including all its assets, rights, benefits, titles, approvals, registration, debts, liabilities and obligations and the rights and liabilities of the parties hereto in the said partnership business and in connection therewith."
Melstar Infotech Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/melstarinfotech/MI34,http://www.melstar.com,"Melstar, a software services company, now part of the Yash Birla Group, is one of the major IT solution providers to the Banking, Insurance, Government and IT sectors. The acquisition, in 2008, was part of the Group`s ongoing thrust on growth and exploring new-age sectors like Education, Healthcare and IT."
Mindteck (India) Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software/mindteckindia/MI35,http://www.mindteck.com,"Mindteck  Breaking uncharted grounds in product engineering and information technology with over 21 years of experience and a strong focus on offering exceptional engineering value to verticals such as Life Sciences, Smart Energy, Banking, Financial Services and Insurance, Semiconductor and Public Sector  we have helped many of the worlds top 2,000 companies with our end-to-end technology services. Mindteck offers a precise mix of expertise and innovation to address challenges appearing on the horizon that would reshape the future of technological adoption. We harness our depth of experience in various industries with emphasis on solving business critical issues of our clients through an unconventional blend of engineering capability and an analytical approach..The company also engagged in the business of Software services, I T-Enabled Services."
Moschip Technologies Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/moschiptechnologies/MST02,http://www.moschip.com,"MosChip Semiconductor Technologyis the only semiconductor service company with extensive design experience in markets such as aerospace and defense, consumer electronics, audio and video, networking and telecommunications, mobile electronics, security, and software development.MosChip is a full service design facility and can take a design from concept to final product. Our customer driven approach focuses on all facets of the product development process, including not only technology, but also time-to-market and return on investment (ROI). .The company also engagged in the business of Sales to External Customers."
Nazara Technologies Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/software/nazaratechnologies/NT,http://www.nazara.com,
Netvista Information Technology Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/netvistainformationtechnology/NIT,http://www.netvistait.com,"Netvista Ventures Ltd offer the services like Customised Software Development, On-site Consultancy Services, Offshore Development, ASP, Internet Appliation Integration, Package Implementation, Business Process Outsourcing and Mobile Internet Solutions."
Newgen Software Technologies Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software/newgensoftwaretechnologies/NST01,http://www.newgensoft.com,"Newgen software technologies limited is the market leader in business process management (bpm) and enterprise content management (ecm), with a global footprint of about 800 installations in over 40 countries. Newgen is recognized by distinguished analyst firms like frost and sullivan as a `hot company to watch for` in their global ecm market report, 2009 and by idc in its exclusive report newgen software: global leader in business process management and document management solutions. Newgen is a winner of prestigious award, such as cnbc-tv18, emerging india award 2008."
NINtec SYSTEMS Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software/nintecsystems/NSL04,http://www.nintecsystems.com,
Nucleus Software Exports Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/nucleussoftwareexports/NS,http://www.nucleussoftware.com,"Nucleus Software Exports Limited (Nucleus) provides software solutions to the Banking and Financial Services Industry. The Company operates in two segments: products, and projects and services. Its Products includes from sale of licenses and all other related customization, implementation, time and material contracts, fixed price contracts and annual technical service for these licenses. Software projects and services include other time and material contracts and fixed price contracts, whereby no license sale is made by the Company. It has developed solutions spanning from retail banking to corporate banking, cash management, Internet banking and credit cards. Its product FinnOne offers a suite for retail banking applications consisting of modules like customer acquisition system, loan management, delinquency and recovery management, deposits and finance against securities. Its Cash@WillTM and BankONetTM are the offerings in the area of Cash Management and Internet Banking..The company also in the business activities of Products, Software Projects & Services."
Odyssey Technologies Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/odysseytechnologies/OT01,http://www.odysseytec.com,"Odyssey Technologies Limited is the leader in PKI technology and e-security solutions in the Asia-Pacific region. Odyssey develops products and solutions for Internet transaction security and is recognized by the Controller of Certifications in India as a technology vendor. They have developed an entire range of software applications based on cryptographic algorithms and protocols. They are located in Chennai, Tamil Nadu."
Olatech Solutions Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/software/olatechsolutions/OS05,http://www.olatechs.com,
Omega Interactive Technologies Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/software/omegainteractivetechnologies/OIT01,http://www.omegainteractive.net,
Omni Axs Software Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/omniaxssoftware/OAS01,http://www.omniaxssoftwarelimited.com,Astro Bio Systems Ltd. is an information technology company which is engaged in the business of software development services and solutions.
OnMobile Global Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/telecommunications-service/onmobileglobal/OG01,http://www.onmobile.com,"OnMobile is one of the largest white-labelled Data and Value Added Services [VAS] companies for Mobile, Landline and Media Service Providers. OnMobile touches the lives of over 1 billion mobile users across 59 countries every month. With their diverse product portfolio of Mobile Music, multi-screen Video Gateway and delivery solutions, Phone Backup and Personal Cloud Management solutions, Voice and Video portals, M-Commerce products and services, they generate 2  5% contribution for top customers and top line revenues of over US $800 million for over 92 customers globally. It was founded in 2000."
ORCHASP Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/orchasp/CI27,http://www.orchasp.com,Cybermate Infotek Ltd is a software solutions and IT services company. CIL is a offshore software development company executing projects on web & web related technologies (Both Microsoft & Java).
Parle  Industries Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/parleindustries/PS13,http://www.parlesoftwares.com,"Parle Software Ltd is an India-based supplier of enterprise solutions and services, such as enterprise resource application, knowledge management, supply chain and e-Business applications. The company is engaged in information technology business. The company provides technology services and delivers it to clients operating in various industry segments. The company also engaged in export of software products and software development services to countries like USA, UK and Hong Kong. It is headquartered in Mumbai, India."
PFL Infotech Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/pflinfotech/PF12,http://www.pflinfotech.in,PFL Infotech Ltd is a multi-activity company engaged in poultry trading and software development with clear focus on high quality enterprise solutions to businesses all over the country.
Prithvi Exchange (India) Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software-training/prithviexchangeindia/PS14,http://www.prithvifx.com,"Prithvi Softech Ltd. offers a whole gamut of foreign exchange and money transfer services and is licensed by Reserve Bank of India as a full-fledged money changer.The services offered by the company includes Foreign exchange for business and tourist travel BTQ and LERMS.Importers, Exporters of International Currencies Travellers Cheque -Business partners of American Express Travellers cheques. ( TC )-Encashment of Thomas cook, VISA, MasterCard, Citicorp Travellers cheques and American Express TC`s.Money Transfer Prithvi Exchange also provides Money Transfer Services through Western Union Money Transfer system.Citi Bank World Money card & Axis Bank Credit Cards Authorized selling agent of Citibank World Money Card & Axis Bank Foreign Currency.Business Partners of Citi Bank World Money Card.Withdrawal of Cash & Balance Checking Withdrawal of cash from Eight Lakh VISA ATMs locators, withdrawal from ATMs and for payment towards purchases. Balance can be seen in the card on Internet from anywhere in the world. Withdrawal of Cash Against International Credit Cards for NRIs and Foriegn tourists."
PS IT Infrastructure & Services Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/finance-investments/psitinfrastructureservices/PSI04,http://psitinfrastructure.com,"PSIL was incorporated as a public limited company.The company was formed to deal with Financial activities and invest the moneys of the company in such as securities, lend, advance or deposit, securities and property, with or without charge, interest or security, to or with such persons to receive and accept deposits, advances and loans in such terms and conditions as may be thought expedient. To deal and carry business with Finance Industrial Enterprises and act as an investment company by investing, acquiring, holding and dealing in shares, securities, debentures, movables & immovables , properties, financers, capitalist and as an finance brokers. Also to carry on business as financers and act as guarantors, brokers and agents and to finance exports and imports, to carry on constructions and building activities and act as promoters, contractors, agents and hire purchase merchants. .The company also in the business activities of Sale of Shares, Sale of Computer Hardware & Software."
Ram Informatics Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/raminformatics/RI04,http://www.raminfo.com,"Ram Informatics Ltd is a contemporary technologies software services and products company offering solutions for government, banking, insurance and retail business.Products and services offered by the company:Banking-SmartBanker,eSmartBanker ,SmartMicroFin (SMF),SmartALM,SmartInventory,iSmartBanker,SmartForex,SmartTreasury,SmartHO,mSmartBanker,SmartNPA and SmartBSA.Insurance-Advanced Insurance Manager (AiM),Life InsurancE Agency Development Evaluation and Review (LEADER).Retail-TRADE 2000."
Ramco System Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software/ramcosystem/RS17,http://www.ramco.com,"Ramco Systems Ltd is engaged in delivering enterprise software and services.Solutions offered by the company includes:Application Maintenance,Infrastructure Maintenance,Validation Services,OnDemand ERP and Business Process Outsourcing.Ramco is also planning to Introduce Corebanking Analytics Solution."
Rategain Travel Technologies Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/software/rategaintraveltechnologies/RTT,https://www.rategain.com,
RS Software (India) Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/rssoftwareindia/RSS,http://www.rssoftware.com,"RS Software (India) Ltd is a leading software company providing quality software services and consulting.The services offered by the company includes Payment Solutions-Gift & Loyalty,Risk Modeling,Residual Management,Payment Gateway and Merchant Boarding.Technology Solutions-Data Analytics,Business Intelligence and Data Warehousing..The company also in the business activities of Segment-B (ROW), Segment-A (USA)."
Saksoft Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software/saksoft/S12,http://www.saksoft.com,"Saksoft Ltd is a global IT services and consultancy company. Their expertise lies in providing technology solutions for business problems based on three key competencies Information Management, Web development and Business Application testing.The services offered by the company includes Business Intelligence Applications,Data Warehousing,Data Integration,Application Migration and Solution frameworks."
Sancode Technologies Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/software/sancodetechnologies/ST30,https://www.sancodetech.com,
Silicon Rental Solutions Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/software/siliconrentalsolutions/SRS06,http://www.silicongroup1.com,
Silver Touch Technologies Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software/silvertouchtechnologies/STT01,http://www.silvertouch.com,
Space Incubatrics Technologies Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/spaceincubatricstechnologies/SPACE54189,http://www.spaceincubatrics.com,
Softtech Engineers Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software/softtechengineers/SE24,http://www.softtech-engr.com,
Subex Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/software/subex/S15,http://www.subex.com,Subex Ltd is a global provider of Business Support Systems (BSS) that empowers communications service providers (CSPs) to achieve competitive advantage through Business Optimization - thereby enabling them to improve their operational efficiency to deliver enhanced service experiences to subscribers.
Svam Software Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/svamsoftware/SS32,http://www.svamsoftwareltd.in,"Svam Softwares is software development company. The company deals in all computer related works like its hardware and softwares and accessories. It covers a vast market of software development, sale and purchase of softwares, hardwares and all acessories related to computers."
Tanla Platforms Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/tanlaplatforms/TS11,http://www.tanla.com,"Tanla Solutions Ltd is engaged in providing integrated telecom infrastructure solutions and products. Tanlas range of services include product development and implementation in wireless telephony industry, aggregator services and off shore development services."
Tata Elxsi Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software/tataelxsi/TE,http://www.tataelxsi.com,"Tata Elxsi provides system integration and software development. The company provides hard core technology and strength in design. The company offers end-to end solution across the product lifecycle..The company also in the business segment of Systems Integration and Support, Software Development and Services."
TechNVision Ventures Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/computers-software-medium-small/technvisionventures/STL01,http://www.technvision.com,"Solix Technologies Ltd is a leading provider of enterprise data management solutions with proven success helping organizations worldwide to meet compliance requirements and achieve Information Lifecycle Management (ILM) goals and strategies. The Solix Enterprise Data Management Suite enables organizations to discover, classify and manage structured, semi-structured, and unstructured data, and easily implement tiered storage strategies, while securing, managing and auditing confidential data for compliance and information governance. Solix partners with the leading application and storage providers to provide integrated solutions for todays heterogeneous environments. The solutions offered by the company includes Solix Enterprise Data Archiving.Solix Secure Test & Development.Solix Data Auditor.Solix Application Sunsetting & Migration and Solix Data Privacy Pack for Oracle EBS."
Tracxn Technologies Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/software/tracxntechnologies/TT19,http://www.tracxn.com,
Trejhara Solutions Ltd.,Software,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/trejharasolutionslimited/TREJH7605,https://www.trejhara.com,
